Index, Probe_Id, Symbol
856, 110402, 'FLJ13197'
857, 184278, 'PNKP'
858, 183334, ''
859, 139249, ''
860, 149817, 'SLC1A7'
861, 146514, 'PDLIM2'
862, 132778, ''
863, 114133, 'DCBLD2'
864, 167559, 'IRF2'
865, 129141, ''
866, 161642, 'SPATS2'
867, 115950, ''
868, 163596, 'WNT8A'
869, 232255, ''
870, 147853, 'PACRG'
871, 197694, 'CCDC10'
872, 193395, 'LOC55831'
873, 131726, ''
874, 306070, 'ZMYND17'
875, 190259, ''
876, 230552, ''
877, 145293, ''
878, 151549, 'CCT5'
879, 233830, ''
880, 152140, 'FBXO2'
881, 210404, 'TNMD'
882, 183266, ''
883, 429918, ''
884, 148010, 'DNAJC3'
885, 159383, ''
886, 216398, 'KCNK17'
887, 234220, ''
888, 167523, ''
889, 225086, ''
890, 176920, ''
891, 153663, 'FBXO9'
892, 204440, 'ACVR1'
893, 176172, 'FLJ11535'
894, 164574, ''
895, 176362, 'MYST3'
896, 204200, 'SLC25A14'
897, 131054, 'TPT1'
898, 100473, ''
899, 228234, ''
900, 103259, ''
901, 117382, 'FLJ11021'
902, 143319, 'PCSK1N'
903, 135966, 'C21orf124'
904, 170362, 'ZNF598'
905, 115708, 'KIF2'
906, 234633, ''
907, 180386, ''
908, 117934, ''
909, 225665, ''
910, 228956, ''
911, 140968, ''
912, 232965, ''
913, 158079, 'LTB4R2'
914, 209180, 'MUC7'
915, 716578, ''
916, 204939, 'KIAA0195'
917, 107651, 'SDR-O'
918, 161443, 'TFCP2'
919, 142210, 'RIN1'
920, 134236, 'GNL1'
921, 704174, ''
922, 157605, 'CPNE6'
923, 141029, 'EIF4B'
924, 145883, ''
925, 106038, 'REG4'
926, 215656, 'ITSN2'
927, 168268, 'KCTD3'
928, 205087, 'KIAA1622'
929, 213205, 'SNAP91'
930, 215679, 'LOC493856'
931, 165590, ''
932, 196119, ''
933, 119508, 'RBAF600'
934, 119353, ''
935, 128960, 'PTPDC1'
936, 143857, 'FLJ46061'
937, 209146, 'KIAA0523'
938, 184330, ''
939, 168742, ''
940, 174051, 'NR0B2'
941, 181728, 'ALDH1A2'
942, 203347, 'ENAM'
943, 114098, 'RBP4'
944, 214930, 'AKAP13'
945, 126427, 'C21orf99'
946, 209820, 'CD86'
947, 178186, 'LOC113655'
948, 187169, ''
949, 128819, 'TMEM10'
950, 100002, ''
951, 177051, 'YEATS4'
952, 108418, 'HCNGP'
953, 157596, 'UNC13B'
954, 231438, ''
955, 171335, 'FLJ31810'
956, 127229, ''
957, 160743, 'ZFP36L1'
958, 207223, 'LOC286148'
959, 218266, 'KCNIP2'
960, 109917, ''
961, 199638, ''
962, 113643, 'IQCF2'
963, 167062, ''
964, 194266, 'SMUG1'
965, 210232, ''
966, 166650, ''
967, 104627, 'C10orf84'
968, 447116, 'LCE2A'
969, 236965, ''
970, 197624, 'METRNL'
971, 132917, 'MRPL4'
972, 234361, ''
973, 207636, ''
974, 124225, 'FDX1'
975, 177839, ''
976, 116349, 'C19orf12'
977, 144600, 'TFPI2'
978, 169478, 'EXOC8'
979, 115764, 'NELL1'
980, 164384, 'DMRT3'
981, 268015, ''
982, 696887, ''
983, 122934, 'QPCTL'
984, 162240, 'DNASE1'
985, 228163, ''
986, 143553, 'PPP1R15A'
987, 213972, ''
988, 204449, ''
989, 206840, 'SF3B2'
990, 137738, 'UCP1'
991, 215476, ''
992, 157162, 'MGC45562'
993, 211052, 'EFHD2'
994, 230476, ''
995, 112167, ''
996, 154892, 'KCNAB3'
997, 131418, ''
998, 121063, 'C20orf85'
999, 101310, ''
1000, 230740, ''
1001, 198949, 'FIGF'
1002, 194845, ''
1003, 197783, 'C20orf51'
1004, 162806, ''
1005, 228922, ''
1006, 276100, ''
1007, 226479, 'ANKH'
1008, 152515, 'TBRG4'
1009, 149612, 'HIST1H1E'
1010, 133818, ''
1011, 114017, 'HNRPH3'
1012, 197913, ''
1013, 213603, 'SLC22A15'
1014, 235410, ''
1015, 205972, ''
1016, 100572, 'GPR74'
1017, 704286, ''
1018, 231241, ''
1019, 211963, 'NAPE-PLD'
1020, 122697, 'TP53INP2'
1021, 204811, 'NRXN1'
1022, 197030, 'ZNF659'
1023, 228373, ''
1024, 166527, 'SMN2,SMN1'
1025, 124452, ''
1026, 231968, ''
1027, 101722, 'GUCY2C'
1028, 201107, 'COL15A1'
1029, 180242, 'FABP6'
1030, 136245, 'DJ328E19.C1.1'
1031, 310105, ''
1032, 224311, ''
1033, 205301, 'FANCC'
1034, 228371, ''
1035, 151778, 'TAP1'
1036, 189026, ''
1037, 126536, 'FLJ14936'
1038, 202061, ''
1039, 178063, 'SUCNR1'
1040, 142837, ''
1041, 708293, 'KRTAP19-7'
1042, 101929, 'EGR2'
1043, 184006, 'KLHL3'
1044, 162393, 'ZAR1'
1045, 218595, 'VN1R5'
1046, 192476, ''
1047, 207120, 'NCK2'
1048, 196303, 'GOLGA1'
1049, 134196, ''
1050, 186545, ''
1051, 175815, 'WBSCR17'
1052, 148417, 'ADAM33'
1053, 189648, ''
1054, 195525, 'PRDM4'
1055, 182474, 'CA5A'
1056, 128695, 'VPS26'
1057, 104504, 'SERPINA1'
1058, 124733, 'AMSH-LP'
1059, 191263, ''
1060, 168491, ''
1061, 161418, ''
1062, 195997, 'C3AR1'
1063, 118048, 'NT5C2L1'
1064, 697174, ''
1065, 162518, ''
1066, 228021, ''
1067, 207495, 'KDELR1'
1068, 182082, ''
1069, 191650, ''
1070, 121505, 'LOC150763'
1071, 155621, 'CACNG6'
1072, 145727, ''
1073, 115649, 'HRIHFB2122'
1074, 150062, 'WHSC1'
1075, 123017, ''
1076, 200301, ''
1077, 160104, 'HRMT1L4'
1078, 151768, 'C18orf45'
1079, 108442, ''
1080, 188493, 'ATP2B4'
1081, 224728, ''
1082, 230077, ''
1083, 200598, 'USP1'
1084, 104131, 'GRP58'
1085, 200736, 'PDK1'
1086, 202289, ''
1087, 120503, 'KIAA0274'
1088, 209115, ''
1089, 226225, 'SPRR4'
1090, 149301, 'C21orf13'
1091, 174754, 'PAPOLA'
1092, 172676, 'MAGEE1'
1093, 632492, ''
1094, 168543, 'FLJ25143'
1095, 163213, 'STAB1'
1096, 194621, 'MAL2'
1097, 118930, 'TXNIP'
1098, 106063, 'LOC374920'
1099, 175882, 'PDE6G'
1100, 162405, 'ARGBP2'
1101, 101042, 'VPS13A'
1102, 105409, 'LAMA1'
1103, 205382, 'ALPK3'
1104, 135487, 'EPB41L4A'
1105, 234004, ''
1106, 222052, ''
1107, 138697, ''
1108, 134087, ''
1109, 125964, 'C6orf201'
